"SubjectID","Text","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","mem.age","CDI_coded","cond_p","Study_Code","mem_age","allWC"
270,"This is difficult to do because in a way, I was the observer. (I may have slightly misunderstood the question…) But from another’s visual perspective it would have looked like this: 9 or 10 people sleeping on floor/couches in living room after prom. Girl on one couch, her boyfriend on the floor. The boyfriend, thinking everyone else is asleep, tries to make an advance on another girl. There is another person awake though, (me) and the boyfriend finds this out and asks the awake person to not tell the girlfriend. This makes the awake person feel very awkward because both the girlfriend & boyfriend are her friends and she doesn’t want to have to take sides but feels the girlfriend should know about what happened. Relationships then, became strained between all three friends.",74.51,85.38,50.35,3.79,19,22.56,93.23,52.63,11.28,4.51,2.26,0,0,2.26,0,6.77,9.02,12.78,9.77,3.01,7.52,1.5,22.56,3.01,1.5,0.75,3.01,3.01,2.26,0,2.26,1.5,0,0,18.8,0,6.77,3.76,3.01,18.8,6.77,3.01,2.26,2.26,1.5,4.51,2.26,0.75,0,1.5,2.26,1.5,0.75,0,0,10.53,7.52,1.5,0,1.5,0.75,3.01,14.29,1.5,12.03,0.75,9.77,1.5,0,0.75,2.26,0,0,0,0,0,0,0,0,0,17.29,6.02,4.51,0.75,0,0,0,0,0,1.5,3.01,1.5,23,18.72,1,"SAK",NA,133
1,"We drove to McDonald’s down on 13 and had lunch, then decided we should take a sign once held up by suction cups (McDonald’s ad), I ended up sticking it on my front door until my Dad caught on and threw it away.",87.12,67.9,99,25.77,43,11.63,81.4,53.49,16.28,11.63,6.98,4.65,0,0,0,4.65,2.33,23.26,4.65,0,9.3,0,20.93,0,0,0,4.65,0,0,0,0,0,0,0,6.98,2.33,0,0,2.33,4.65,2.33,0,2.33,0,0,0,0,0,0,0,2.33,0,0,0,2.33,13.95,4.65,0,6.98,2.33,0,16.28,2.33,2.33,37.21,6.98,20.93,9.3,0,0,2.33,0,0,0,0,0,0,0,0,0,16.28,2.33,4.65,0,0,0,0,0,0,4.65,4.65,0,1885,25.36,-1,"HSMa",NA,43
2,"Two of my girlfriends and I climbed up on the roof of our high school one night. We walked around, exploring a bit, taking in the view, walking on beams, yelling a bit sometimes, just being silly and adventurous.",96.61,77.92,99,73.64,19.5,17.95,94.87,48.72,10.26,10.26,5.13,5.13,0,0,0,0,10.26,17.95,2.56,5.13,5.13,0,12.82,5.13,0,0,5.13,5.13,7.69,5.13,2.56,0,2.56,0,7.69,0,2.56,0,0,5.13,2.56,0,0,2.56,0,0,5.13,2.56,2.56,0,0,0,0,0,0,20.51,7.69,2.56,5.13,5.13,0,2.56,0,0,30.77,10.26,15.38,5.13,2.56,0,0,0,0,0,0,0,0,0,0,0,17.95,5.13,12.82,0,0,0,0,0,0,0,0,0,669,35.13,1,"HSMa",NA,39
3,"It was pom competition and we were performing. We’re all smiling because we have to, wearing blue tight uniforms with silver poms, have our hair in curled pony tails, and we are wearing lots of makeup. The audience in our section is standing and cheering it’s in the Blair H.S Gym.",48.13,98.93,1.4,62.24,17.33,21.15,71.15,50,15.38,11.54,0,11.54,0,0,0,3.85,3.85,11.54,13.46,0,7.69,0,19.23,3.85,0,0,0,5.77,1.92,1.92,0,0,0,0,11.54,0,0,0,0,5.77,0,1.92,0,1.92,1.92,0,3.85,1.92,0,1.92,3.85,3.85,0,0,0,13.46,11.54,1.92,1.92,0,0,3.85,11.54,0,7.69,0,7.69,0,3.85,1.92,0,0,0,0,0,0,0,0,0,0,17.31,7.69,5.77,0,0,0,0,0,0,3.85,0,0,761,8.85,-1,"HSMa",NA,51
4,"It was the night after we got our rings (and became old girls). There was a tradition where once you become an old girl you can wear all black. So my friends and I (we were only 14) dressed up all in black and pretended we were Oprishniki (the bearers of all traditions – otherwise known as the scariest people on campus). We looked ridiculous we pantyhose in our hair, black clothes, and black makeup. We actually fooled quite a few people before we were caught.",44.75,99,66.34,1,17,15.29,91.76,52.94,16.47,15.29,2.35,10.59,2.35,0,0,1.18,7.06,9.41,8.24,5.88,8.24,0,14.12,5.88,4.71,1.18,2.35,4.71,3.53,0,3.53,1.18,1.18,0,20,0,1.18,2.35,0,11.76,4.71,0,0,1.18,3.53,2.35,7.06,5.88,1.18,0,2.35,2.35,0,0,0,16.47,14.12,0,1.18,1.18,0,12.94,3.53,0,14.12,1.18,5.88,7.06,1.18,0,0,0,0,0,0,0,0,0,0,0,15.29,5.88,2.35,0,0,0,0,0,0,0,7.06,0,2861,7.64,1,"HSMa",NA,86
5,"laying on the beach at night watching the sky and talking with my friends",99,76.25,99,25.77,14,21.43,100,50,7.14,7.14,7.14,0,0,0,0,0,14.29,21.43,0,0,7.14,0,21.43,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,28.57,0,21.43,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,51.44,1,"HSMa",NA,14
6,"My friends and I were at pleasure island in Florida. We were posing for pictures underneath a railing, with the camera person above us. We were tan, happy, and excited to be cut.",84.89,96.52,31.94,99,11,21.21,81.82,60.61,15.15,15.15,6.06,9.09,0,0,0,0,6.06,21.21,12.12,0,6.06,0,12.12,6.06,0,0,0,0,12.12,9.09,3.03,0,0,0,15.15,0,3.03,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,18.18,12.12,0,3.03,3.03,0,9.09,3.03,0,12.12,0,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,396,23.94,1,"HSMa",NA,33
7,"We (a bunch of wild cross country runners) are gliding up to the water tower in the dark, on IC’s campus, with bottles of spray paint in the bag, laughing loudly (but muffled) and keeping an eye out for cops. Once up there, we go crazy and cover the tower with our art = our memories.",99,89.83,66.98,25.77,27.5,14.55,78.18,49.09,7.27,7.27,0,7.27,0,0,0,0,10.91,21.82,1.82,1.82,5.45,0,7.27,1.82,0,0,1.82,1.82,3.64,1.82,1.82,0,0,0,7.27,0,0,0,0,3.64,1.82,0,0,0,0,1.82,7.27,3.64,3.64,0,3.64,1.82,0,0,1.82,12.73,7.27,0,5.45,0,0,0,3.64,0,20,5.45,12.73,1.82,1.82,3.64,0,0,0,0,0,0,0,0,0,0,21.82,3.64,7.27,0,0,0,0,0,0,1.82,7.27,1.82,1400,46.37,1,"HSMa",NA,56
8,"We held a surprise birthday party for one of our friends at a friend’s house. Before one of our friends went to pick the birthday girl up, we hid and turned off the lights.  When she came, we all jumped out. She seemed very happy. Some of our friends went home after the celebration, but some of us, including me, slept over.",97.26,99,78.86,96.14,12.4,14.52,98.39,53.23,16.13,16.13,1.61,11.29,0,3.23,0,0,8.06,22.58,0,3.23,4.84,0,14.52,4.84,3.23,1.61,3.23,4.84,4.84,4.84,0,0,0,0,24.19,0,4.84,4.84,0,9.68,1.61,1.61,0,4.84,1.61,1.61,1.61,1.61,0,0,1.61,1.61,0,0,0,24.19,19.35,1.61,3.23,0,1.61,12.9,1.61,0,24.19,8.06,8.06,8.06,0,3.23,3.23,0,0,0,0,0,0,0,0,0,17.74,8.06,8.06,0,0,0,0,0,0,1.61,0,0,790,36.44,-1,"HSMa",NA,62
9,"My girlfriend, best friend, and his girlfriend and I went to a local supermarket and had a water fight in the aisle of the store. Then my friend and I bought flip-flops, aviator sunglasses, and tee shirts that were made for 50 year olds and had sayings about being 50 years old on them. We put all these on and walked around the store.",64.27,77.92,63.54,25.77,21.67,9.23,83.08,52.31,13.85,10.77,6.15,1.54,0,1.54,1.54,3.08,7.69,12.31,6.15,3.08,12.31,0,13.85,1.54,1.54,0,3.08,1.54,3.08,1.54,1.54,0,1.54,0,12.31,0,6.15,0,1.54,3.08,0,1.54,0,0,1.54,0,0,0,0,0,3.08,1.54,0,0,1.54,9.23,7.69,1.54,1.54,1.54,0,10.77,0,1.54,18.46,4.62,7.69,6.15,0,0,0,4.62,0,0,0,0,0,0,0,0,12.31,4.62,6.15,0,0,0,0,1.54,0,0,0,0,396,14.61,-1,"HSMa",NA,64
10,"We were at Dave & Buster’s having a fun time after prom and I was playing all of the ticket games to try to get some prices to take home with me. My friends were playing other games",89.8,70.57,36.43,99,18.5,10.81,94.59,51.35,13.51,10.81,8.11,2.7,0,0,0,2.7,5.41,18.92,10.81,0,2.7,0,24.32,5.41,2.7,0,0,5.41,8.11,8.11,0,0,0,0,13.51,0,2.7,0,0,10.81,0,0,0,5.41,2.7,2.7,0,0,0,0,0,0,0,0,0,18.92,10.81,2.7,0,5.41,0,8.11,8.11,0,8.11,0,2.7,5.41,0,18.92,2.7,2.7,0,0,0,0,0,0,0,0,8.11,2.7,0,0,0,0,0,0,0,2.7,0,2.7,335,27.31,1,"HSMa",NA,38
11,"I went to a local theme park with some close friends and we went on a “kiddy” coaster (a roller coaster for children) and the ride was so slow and not amusing at all.  The conductor voluntarily gave us free consecutive rides – which we didn’t want. I just remember looking back at my friends and laughing at our misfortune.",68.99,80.15,90.34,97.07,19.67,22.03,84.75,50.85,13.56,11.86,5.08,6.78,0,0,0,1.69,8.47,11.86,3.39,5.08,8.47,3.39,13.56,3.39,0,1.69,0,3.39,5.08,5.08,0,0,0,0,13.56,0,3.39,0,0,10.17,1.69,0,1.69,1.69,1.69,3.39,3.39,1.69,1.69,0,0,0,0,0,0,11.86,10.17,0,1.69,0,0,10.17,1.69,0,20.34,8.47,11.86,3.39,0,3.39,0,1.69,0,0,0,0,0,0,0,0,13.56,5.08,0,0,0,0,0,0,3.39,1.69,3.39,0,700,16.45,-1,"HSMa",NA,60
12,"We are sitting at Willie C’s Café following a performance of “Celebrate the Century”, my senior year dance performance.  Next to me are two of my closest friends and we are all alternating between laughing because we’re having so much fun and crying because we know that we’ll all be leaving soon for different schools.",36.16,94.9,91.12,60.23,27.5,29.09,92.73,50.91,16.36,14.55,5.45,9.09,0,0,0,1.82,3.64,10.91,10.91,3.64,9.09,0,21.82,7.27,3.64,0,1.82,5.45,5.45,3.64,1.82,0,0,1.82,14.55,0,1.82,0,0,10.91,1.82,3.64,0,0,3.64,1.82,1.82,0,1.82,0,0,0,0,0,0,16.36,14.55,1.82,1.82,0,0,0,10.91,3.64,20,5.45,5.45,9.09,7.27,5.45,0,0,0,0,0,0,0,0,0,0,14.55,3.64,1.82,0,0,0,0,0,3.64,5.45,0,0,669,4.54,-1,"HSMa",NA,55
13,"My boyfriend told me that we were going to see a movie with my best friend Jules and her prom date, Todd. I had planned this out with Jules for weeks! When we got to Jule’s house to pick them up I walked in the door and all of my best friends and people I love including my family jumped out and yelled suprise! Everyone was smiling and yelling happy birthday and I was so suprised and happy.",46.3,81.53,78.04,97.19,19.5,12.82,92.31,55.13,20.51,16.67,11.54,2.56,0,1.28,1.28,3.85,2.56,15.38,5.13,2.56,11.54,0,16.67,5.13,2.56,1.28,0,1.28,10.26,7.69,2.56,0,2.56,0,17.95,1.28,5.13,1.28,1.28,3.85,0,1.28,0,0,2.56,0,3.85,1.28,2.56,0,1.28,0,0,0,0,15.38,8.97,3.85,3.85,3.85,0,11.54,2.56,1.28,15.38,3.85,6.41,5.13,0,3.85,3.85,0,0,0,0,0,0,0,0,0,7.69,2.56,1.28,0,0,0,2.56,0,0,1.28,0,0,761,8.19,-1,"HSMa",NA,78
14,"After we lost in the first round my senior friends and I sat in the dugout with our heads hung low and our brims over our eyes. No one said anything because there was nothing to say. We would never win a championship.",48.77,96.84,64.67,25.77,14.33,11.63,93.02,60.47,18.6,16.28,4.65,11.63,0,0,0,2.33,6.98,13.95,4.65,4.65,6.98,6.98,16.28,4.65,2.33,0,4.65,0,9.3,4.65,4.65,0,0,4.65,18.6,0,2.33,0,0,11.63,0,2.33,2.33,2.33,4.65,0,9.3,4.65,4.65,2.33,4.65,4.65,0,0,0,30.23,13.95,9.3,11.63,2.33,0,9.3,2.33,0,20.93,0,9.3,11.63,4.65,0,0,0,0,0,0,0,0,0,0,0,6.98,6.98,0,0,0,0,0,0,0,0,0,0,1431,9.06,-1,"HSMa",NA,43
15,"Sitting in my friends kitchen on a stool w/ two of our other friends dying easter eggs",97.02,88.03,99,25.77,17,23.53,94.12,41.18,17.65,11.76,5.88,5.88,0,0,0,5.88,5.88,17.65,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,17.65,0,11.76,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0,11.76,0,0,0,11.76,17.65,17.65,0,0,0,0,0,0,0,23.53,0,23.53,0,0,0,5.88,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,35.89,1,"HSMa",NA,17
16,"After lacrosse practice, we all went into the pool area and decided to go swimming in the pool. We are laughing and smiling and just talking about the day.",92.84,95.75,95.26,99,14.5,24.14,96.55,51.72,6.9,6.9,0,6.9,0,0,0,0,10.34,17.24,3.45,6.9,10.34,0,17.24,3.45,3.45,0,0,3.45,6.9,6.9,0,0,0,0,10.34,0,0,0,0,6.9,3.45,0,0,0,3.45,0,3.45,0,3.45,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,6.9,10.34,0,27.59,10.34,10.34,6.9,3.45,10.34,0,0,0,0,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0,761,29.99,1,"HSMa",NA,29
17,"We were on a classtrip in catskills mts. We had just come back from skiing and we were watching TV in our rooms. They were showing “The Storm of the Century”, a Steven King movie, and after a couple of minutes we unanimously decided to turn the TV off (it was too scary); we then turned off the light and got into bed. A minute or so later the phone rang and I (still scared from the movie) screamed; and everyone else jumped out of bed and scream to. I was in the middle of the room when the light were turned on and we heard some tapping on the window, we screamed again and we all stumbled out of the room. A classmate was locked out so she was trying to get someone to let her in hence the phone & window.",86.7,95.43,76.59,1,23.67,10.56,94.37,61.97,11.97,9.86,1.41,6.34,0,1.41,0.7,2.11,11.97,17.61,7.04,6.34,9.15,0,16.9,3.52,2.11,0.7,0,2.11,3.52,0,3.52,1.41,0,0,13.38,0,0.7,1.41,0.7,6.34,0.7,0.7,0,2.82,1.41,1.41,7.75,2.82,4.93,0,0,0,0,0,0,9.15,6.34,0.7,0.7,1.41,0,11.27,2.11,0.7,23.24,4.23,12.68,7.04,0.7,3.52,4.93,0,0,0,0,0,0,0,0,0,12.68,4.23,2.11,0,1.41,0,0,0,1.41,0,2.82,0.7,790,25.08,-1,"HSMa",NA,143
18,"We are trying to make a rubber band-powered car. Angie and I are crouching over the car on the hardwood floor in her kitchen, try to bend the propeller so it moves the car. We are getting a little hopeless, but laughing because it seems impossible. Janet is in the kitchen cooking something in a pot for us to eat.",92.84,83.74,52.08,25.77,15.25,21.31,86.89,54.1,13.11,8.2,1.64,4.92,0,1.64,0,4.92,13.11,14.75,6.56,1.64,6.56,0,18.03,1.64,0,0,0,0,3.28,1.64,1.64,0,0,1.64,8.2,0,0,1.64,0,13.11,1.64,3.28,1.64,6.56,0,1.64,1.64,0,1.64,0,6.56,0,0,0,6.56,13.11,4.92,3.28,3.28,1.64,0,0,14.75,0,19.67,6.56,13.11,0,0,3.28,3.28,0,0,0,0,0,0,0,0,0,11.48,6.56,3.28,0,0,0,0,1.64,0,0,0,0,1582,29.98,-1,"HSMa",NA,60
19,"It’s spring time, volleyball season, practice is cancelled. Some of the seniors, ***** members of the team, decide to go to the beach to play v-ball there. They set up a net and play joyfully along the ocean until the sun sets.  For that brief period, time froze. Nothing else mattered to them. No one had any problems at this time. Everyone was just having the time of their life w/ the people who mattered most to them. One can see it on the peaceful expressions on their faces.",93.87,81.56,37.57,84.99,11.12,14.61,91.01,50.56,12.36,5.62,0,0,0,0,5.62,6.74,10.11,16.85,6.74,2.25,2.25,2.25,8.99,2.25,1.12,1.12,2.25,3.37,5.62,4.49,1.12,0,0,0,12.36,0,0,0,0,8.99,1.12,0,1.12,3.37,2.25,1.12,2.25,1.12,0,1.12,3.37,1.12,1.12,0,1.12,6.74,2.25,2.25,2.25,0,1.12,2.25,7.87,0,17.98,2.25,4.49,12.36,3.37,7.87,0,0,0,0,1.12,0,1.12,0,0,0,22.47,8.99,5.62,0,0,0,0,1.12,0,1.12,0,5.62,335,31.11,1,"HSMa",NA,89
20,"My friends + I went out last Friday to bars. We were all giddy before going out and decided to all wear sunglasses (on spring break there was a group of people who always did this + we thought it was funny). We spent the night out together and had a great time. We didn’t really talk to anyone else.",63.92,93.96,99,85.87,14.5,8.62,96.55,55.17,17.24,10.34,3.45,6.9,0,0,0,6.9,5.17,15.52,10.34,3.45,3.45,1.72,20.69,5.17,1.72,1.72,0,5.17,3.45,3.45,0,0,0,0,18.97,0,1.72,0,0,15.52,3.45,0,0,1.72,5.17,5.17,0,0,0,0,3.45,1.72,0,0,1.72,13.79,12.07,0,0,1.72,0,15.52,3.45,1.72,25.86,3.45,8.62,12.07,0,1.72,0,1.72,0,0,0,0,0,0,0,0,15.52,6.9,0,0,0,0,0,0,0,1.72,3.45,3.45,1431,14.49,1,"HSMa",NA,60
21,"We all sat around a large circular table, lavished with colorful food, drinks and flowers. Cameras held in one hand, forks in the other we chatted for hours. We were all well dressed, I had flowers in my ornately done hair, and I wore a pale yellow dress. My date sat to my left, my best friend to my right.",73.6,56.63,96.21,84.54,15,15,80,46.67,18.33,16.67,11.67,5,0,0,0,1.67,5,13.33,5,3.33,3.33,0,13.33,3.33,1.67,0,1.67,3.33,3.33,3.33,0,0,0,0,10,0,3.33,0,0,5,0,0,0,0,3.33,1.67,5,3.33,0,1.67,6.67,3.33,0,0,3.33,11.67,8.33,1.67,3.33,1.67,0,13.33,0,0,18.33,0,11.67,6.67,0,3.33,0,0,0,0,1.67,0,0,0,1.67,0,16.67,6.67,10,0,0,0,0,0,0,0,0,0,335,18.33,1,"HSMa",NA,60
22,"At a party a few weeks before high school graduation at a teacher’s house. There was lots of good food and music. There was lots of alcohol & everyone was very drunk. We all had such a good time together: laughing, playing volleyball, swimming. Everyone was very happy to be there. Everyone was so relieved.",55.62,90.24,15.12,99,9,22.22,100,53.7,7.41,1.85,0,1.85,0,0,0,5.56,7.41,11.11,12.96,12.96,3.7,0,14.81,7.41,1.85,0,0,7.41,12.96,12.96,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,3.7,7.41,0,3.7,0,3.7,0,5.56,0,1.85,0,5.56,12.96,5.56,0,3.7,3.7,0,11.11,1.85,0,14.81,1.85,7.41,5.56,5.56,12.96,1.85,0,0,0,0,0,0,0,0,0,20.37,11.11,3.7,1.85,0,0,0,0,0,1.85,0,1.85,1400,11.49,-1,"HSMa",NA,55
23,"I was in London with five of my friends at someone’s house for lunch. We were all sitting at a table eating & talking. I was wearing a white skirt & a blue shirt.",95.4,73.4,55.79,25.77,10.67,15.62,90.62,53.12,15.62,12.5,9.38,3.12,0,0,0,3.12,9.38,18.75,9.38,0,0,0,21.88,6.25,0,0,3.12,3.12,0,0,0,0,0,0,12.5,0,3.12,0,0,6.25,0,0,0,3.12,3.12,0,6.25,6.25,0,0,12.5,6.25,0,0,6.25,6.25,6.25,0,0,0,0,9.38,0,0,12.5,0,12.5,0,0,0,3.12,0,0,0,0,0,0,0,0,0,18.75,9.38,0,0,0,0,0,0,0,3.12,0,6.25,730,33.13,1,"HSMa",NA,34
24,"I bought beer with a fake ID, went back to my car, and put the beer in the trunk. Then to get back to the party, I made an illegal U-turn and got pulled over by a cop. I was scared he saw me walk out of the store + would see my age on my real ID.",86.32,15.04,99,6.54,19.33,1.72,94.83,60.34,18.97,18.97,15.52,0,1.72,1.72,0,0,12.07,17.24,6.9,3.45,5.17,0,25.86,3.45,0,0,0,0,5.17,1.72,3.45,1.72,0,0,3.45,0,0,0,1.72,3.45,0,1.72,1.72,0,0,0,3.45,3.45,0,0,3.45,0,0,0,3.45,10.34,1.72,0,5.17,3.45,0,10.34,6.9,1.72,24.14,10.34,10.34,6.9,0,5.17,0,3.45,0,0,1.72,0,1.72,0,0,0,13.79,5.17,5.17,0,0,0,0,1.72,0,0,0,1.72,913,24.82,1,"HSMa",NA,58
25,"One night a few weeks before graduation about 5 of us sneaked out of our dorms (boarding school) and just spent the whole night lying in the grass and talking. I remember it well because it was probably the only time I ever broke the rules. We talked about anything and everything, and it was just a great experience (especially since we didn’t get caught.)",42.69,89.07,53.59,25.77,21.67,16.92,93.85,61.54,16.92,9.23,3.08,6.15,0,0,0,7.69,9.23,12.31,4.62,13.85,7.69,1.54,16.92,4.62,1.54,0,3.08,3.08,6.15,3.08,3.08,0,1.54,1.54,12.31,0,0,0,0,13.85,1.54,3.08,0,3.08,4.62,1.54,1.54,0,0,0,0,0,0,0,0,10.77,6.15,0,1.54,3.08,0,12.31,1.54,0,15.38,1.54,3.08,10.77,4.62,0,1.54,1.54,0,0,1.54,0,0,0,1.54,0,13.85,4.62,1.54,0,0,0,0,0,0,1.54,6.15,0,1066,6.92,-1,"HSMa",NA,65
26,"I was at a football game and I was watching my friend run around the bleachers, all dressed up, trying to win a contest for the most crazy fan.",97.44,36.51,69.96,25.77,29,17.24,86.21,51.72,10.34,10.34,10.34,0,0,0,0,0,13.79,17.24,6.9,3.45,3.45,0,17.24,6.9,3.45,0,0,6.9,6.9,3.45,3.45,0,0,0,6.9,0,3.45,0,0,10.34,0,0,0,6.9,3.45,0,3.45,3.45,0,0,0,0,0,0,0,17.24,6.9,6.9,6.9,3.45,0,6.9,3.45,0,13.79,3.45,10.34,0,0,6.9,0,0,0,0,0,0,0,0,0,0,10.34,3.45,6.9,0,0,0,0,0,0,0,0,0,1247,36.89,-1,"HSMa",NA,29
28,"I am riding in the limo with 4 other couples. Jason keeps playing with the radio. All the girls are fixing their dresses and hair. The seats are black leather and there is a big bump on the left side of the floor. Rini keeps putting her feet on it. I am wearing blue.",90.85,50,45.81,60.88,9,11.11,81.48,50,11.11,7.41,3.7,0,0,1.85,1.85,3.7,12.96,11.11,9.26,1.85,3.7,0,20.37,3.7,0,0,1.85,1.85,1.85,1.85,0,0,0,0,5.56,0,0,3.7,0,3.7,0,0,0,0,1.85,1.85,7.41,3.7,1.85,1.85,3.7,3.7,0,0,0,1.85,0,0,1.85,0,0,1.85,12.96,0,16.67,3.7,12.96,0,0,3.7,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,1431,28.15,-1,"HSMa",NA,54
29,"We were walking in the mall. My friend Michelle was wearing a baby blue sweater and Kahla was with us by the movie theatres in the mall. There was an arcade to our right as we were walking and Michelle was drinking an orange juice as she walked into a pole that me and Kahla went around. I hunched over laughing as did Kahla. This young boy also saw and smiled.",67.65,89.74,32.7,77.59,14.2,14.08,88.73,57.75,14.08,11.27,4.23,5.63,0,1.41,0,2.82,9.86,15.49,9.86,4.23,11.27,0,18.31,8.45,4.23,0,0,0,2.82,2.82,0,0,0,0,11.27,1.41,1.41,1.41,1.41,0,0,0,0,0,0,0,5.63,4.23,1.41,0,5.63,2.82,0,0,2.82,8.45,7.04,0,1.41,0,0,14.08,0,0,15.49,5.63,8.45,1.41,0,7.04,0,0,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,1217,15.9,-1,"HSMa",NA,71
30,"I was at a party at my friend’s house. I was standing in the kitchen with Jenny, Julie, Shannon, Heidi, and Julia. Meat ******* came on the radio and Jenny started singing along really loudly.  We all joined in. We were between the fridge + the microwave.",96.24,58.78,71.7,67.75,9,17.78,82.22,53.33,11.11,11.11,6.67,4.44,0,0,0,0,11.11,17.78,6.67,2.22,4.44,0,15.56,0,0,0,0,2.22,2.22,2.22,0,0,0,0,6.67,0,0,0,0,4.44,0,0,0,0,2.22,2.22,6.67,0,6.67,0,4.44,0,0,0,4.44,8.89,8.89,0,0,0,0,13.33,0,0,15.56,2.22,11.11,2.22,0,6.67,8.89,0,0,0,0,0,0,0,0,0,40,11.11,8.89,0,0,0,0,0,0,2.22,0,17.78,852,34.45,1,"HSMa",NA,47
